student_id,physics_marks,math_marks,english_marks,average_marks,time_physics_pct,time_math_pct,time_english_pct,number_of_attempts,university_choices,admission_status,admitted_university,preferred_field,region_preference,university_difficulty_index
ST28095,31.7,96.6,14.4,60.69,1.0,0.989,0.773,3,"['COMSATS', 'FAST', 'GIKI']",Yes,COMSATS,CS,KPK,6.0
ST28096,30.4,95.3,24.7,61.71,0.858,0.786,0.947,3,"['FAST', 'COMSATS', 'GIKI']",Yes,FAST,CS,GB,6.0
ST28097,47.8,98.4,28.4,69.22,0.908,0.999,0.943,3,"['COMSATS', 'FAST', 'GIKI']",Yes,COMSATS,CS,Sindh,6.0
ST28098,49.0,88.4,21.8,59.32,0.949,0.936,1.0,3,"['FAST', 'GIKI', 'UET']",Yes,UET,Engineering,GB,6.5
ST28099,45.5,82.9,29.7,57.3,1.0,1.0,0.95,2,"['UET', 'GIKI', 'FAST']",Yes,UET,Engineering,GB,6.5
ST28100,41.3,96.0,14.3,63.25,1.0,0.939,1.0,2,"['GIKI', 'FAST', 'COMSATS']",Yes,GIKI,CS,Balochistan,7.8
ST28101,34.7,91.3,25.1,61.08,0.875,1.0,0.858,2,"['GIKI', 'FAST', 'COMSATS']",Yes,FAST,CS,GB,6.0
ST28102,44.6,92.8,14.4,57.84,1.0,0.901,0.936,1,"['FAST', 'UET', 'GIKI']",Yes,FAST,Engineering,GB,6.0
ST28103,41.5,76.7,21.5,51.58,1.0,1.0,0.935,1,"['UET', 'FAST', 'GIKI']",Yes,FAST,Engineering,KPK,6.0
ST28104,33.2,73.6,24.9,51.74,0.929,1.0,1.0,1,"['FAST', 'COMSATS', 'GIKI']",Yes,FAST,CS,GB,6.0
ST28105,46.2,92.6,14.1,58.34,1.0,1.0,0.939,2,"['FAST', 'UET', 'GIKI']",Yes,GIKI,Engineering,Punjab,7.8
ST28106,45.0,81.6,18.8,54.4,0.968,1.0,0.74,2,"['GIKI', 'FAST', 'UET']",Yes,FAST,Engineering,Sindh,6.0
ST28107,31.4,84.7,26.8,57.13,1.0,1.0,1.0,1,"['COMSATS', 'GIKI', 'FAST']",Yes,COMSATS,CS,Balochistan,6.0
ST28108,52.9,77.8,37.2,62.21,1.0,1.0,0.959,1,"['COMSATS', 'GIKI', 'FAST']",Yes,COMSATS,CS,Punjab,6.0
ST28109,31.2,89.8,14.4,57.14,0.973,0.895,0.891,2,"['FAST', 'COMSATS', 'GIKI']",Yes,GIKI,CS,Balochistan,7.8
ST28110,53.9,83.8,23.1,59.7,1.0,0.888,1.0,3,"['GIKI', 'UET', 'FAST']",Yes,GIKI,Engineering,Balochistan,7.8
ST28111,36.3,71.1,31.5,49.26,0.71,1.0,1.0,2,"['FAST', 'UET', 'GIKI']",Yes,FAST,Engineering,Balochistan,6.0
ST28112,36.6,92.4,33.3,63.84,1.0,1.0,1.0,3,"['COMSATS', 'GIKI', 'FAST']",Yes,COMSATS,CS,GB,6.0
ST28113,38.0,87.0,31.9,61.28,0.882,0.947,1.0,3,"['GIKI', 'FAST', 'COMSATS']",Yes,GIKI,CS,Sindh,7.8
ST28114,24.7,76.2,34.6,46.68,0.897,0.964,0.99,2,['COMSATS'],Yes,COMSATS,Business,KPK,6.0
ST28115,47.9,75.9,23.3,54.18,1.0,1.0,0.884,1,"['UET', 'FAST', 'GIKI']",Yes,UET,Engineering,GB,6.5
ST28116,49.4,78.6,15.8,54.36,0.937,0.924,0.964,2,"['GIKI', 'FAST', 'UET']",Yes,FAST,Engineering,Sindh,6.0
ST28117,32.3,64.1,37.1,45.35,1.0,1.0,1.0,2,['COMSATS'],Yes,COMSATS,Business,Punjab,6.0
ST28118,46.8,93.3,26.6,61.36,0.889,1.0,0.934,2,"['GIKI', 'UET', 'FAST']",Yes,UET,Engineering,Sindh,6.5
ST28119,47.3,74.1,23.1,53.18,0.989,0.906,0.748,1,"['FAST', 'GIKI', 'UET']",Yes,FAST,Engineering,Balochistan,6.0
ST28120,38.7,40.1,37.5,38.71,1.0,0.933,1.0,2,['COMSATS'],Yes,COMSATS,Business,GB,6.0
ST28121,43.9,64.9,30.7,45.97,0.984,1.0,1.0,2,['COMSATS'],Yes,COMSATS,Business,Sindh,6.0
ST28122,38.1,73.3,39.4,50.94,0.988,1.0,1.0,2,['COMSATS'],Yes,COMSATS,Business,Sindh,6.0
ST28123,43.4,84.0,24.1,55.78,1.0,0.904,0.934,1,"['UET', 'GIKI', 'FAST']",Yes,FAST,Engineering,Balochistan,6.0
ST28124,37.1,94.3,17.8,61.84,0.982,1.0,1.0,2,"['FAST', 'COMSATS', 'GIKI']",Yes,FAST,CS,KPK,6.0
ST28125,49.0,85.9,16.4,57.24,1.0,0.897,1.0,3,"['FAST', 'GIKI', 'UET']",Yes,FAST,Engineering,Sindh,6.0
ST28126,56.5,73.7,39.8,60.04,0.912,0.968,1.0,1,"['UET', 'FAST', 'GIKI']",Yes,UET,Engineering,Sindh,6.5
ST28127,53.9,73.7,28.7,56.78,0.861,0.869,0.895,3,"['FAST', 'UET', 'GIKI']",Yes,FAST,Engineering,GB,6.0
ST28128,22.5,98.6,15.7,59.19,1.0,0.992,0.976,1,"['FAST', 'GIKI', 'COMSATS']",Yes,FAST,CS,KPK,6.0
ST28129,56.1,85.0,24.1,61.26,1.0,0.987,0.898,3,"['FAST', 'UET', 'GIKI']",Yes,FAST,Engineering,KPK,6.0
ST28130,42.6,66.6,29.1,49.5,1.0,0.887,1.0,1,"['UET', 'GIKI', 'FAST']",Yes,GIKI,Engineering,Sindh,7.8
ST28131,42.9,87.9,21.6,56.64,0.938,1.0,1.0,1,"['UET', 'FAST', 'GIKI']",Yes,UET,Engineering,Sindh,6.5
ST28132,45.4,83.1,19.3,55.26,0.884,1.0,0.979,3,"['UET', 'GIKI', 'FAST']",Yes,GIKI,Engineering,Balochistan,7.8
ST28133,47.4,82.0,22.7,56.3,0.866,1.0,1.0,2,"['FAST', 'UET', 'GIKI']",Yes,FAST,Engineering,Punjab,6.0
ST28134,51.9,99.2,28.4,70.85,1.0,1.0,0.96,3,"['GIKI', 'FAST', 'COMSATS']",Yes,GIKI,CS,Punjab,7.8
ST28135,33.9,82.8,20.3,55.63,0.944,1.0,0.882,3,"['COMSATS', 'GIKI', 'FAST']",Yes,COMSATS,CS,Balochistan,6.0
ST28136,32.9,86.3,16.0,56.22,1.0,1.0,1.0,3,"['COMSATS', 'GIKI', 'FAST']",Yes,COMSATS,CS,KPK,6.0
ST28137,58.4,81.2,33.3,62.5,1.0,0.92,0.914,1,"['FAST', 'GIKI', 'UET']",Yes,UET,Engineering,Punjab,6.5
ST28138,49.1,91.9,14.7,59.34,1.0,0.933,1.0,3,"['UET', 'FAST', 'GIKI']",Yes,UET,Engineering,Punjab,6.5
ST28139,57.4,74.7,18.9,56.62,0.647,1.0,0.915,3,"['UET', 'GIKI', 'FAST']",Yes,UET,Engineering,KPK,6.5
ST28140,41.2,91.2,15.2,61.0,1.0,0.686,0.892,1,"['GIKI', 'COMSATS', 'FAST']",Yes,GIKI,CS,KPK,7.8
ST28141,27.9,74.3,14.5,43.78,0.966,1.0,0.81,1,"['GIKI', 'FAST', 'UET']",Yes,FAST,Engineering,KPK,6.0
ST28142,56.1,83.6,14.7,58.82,1.0,0.976,1.0,1,"['GIKI', 'UET', 'FAST']",Yes,GIKI,Engineering,GB,7.8
ST28143,50.3,91.0,29.3,62.38,0.969,0.957,1.0,3,"['GIKI', 'UET', 'FAST']",Yes,GIKI,Engineering,Balochistan,7.8
ST28144,32.6,88.5,18.8,57.79,1.0,1.0,1.0,1,"['COMSATS', 'FAST', 'GIKI']",Yes,COMSATS,CS,Sindh,6.0
ST28145,42.4,92.1,17.0,57.2,0.984,1.0,1.0,3,"['UET', 'GIKI', 'FAST']",Yes,UET,Engineering,Punjab,6.5
ST28146,55.3,71.1,16.8,53.92,0.955,0.955,0.996,1,"['FAST', 'GIKI', 'UET']",Yes,GIKI,Engineering,Balochistan,7.8
ST28147,37.7,89.2,14.7,58.85,0.854,0.942,0.908,2,"['FAST', 'COMSATS', 'GIKI']",Yes,GIKI,CS,KPK,7.8
ST28148,40.4,88.1,15.1,59.19,1.0,1.0,1.0,2,"['COMSATS', 'GIKI', 'FAST']",Yes,FAST,CS,GB,6.0
ST28149,47.0,78.3,24.9,58.23,1.0,0.877,1.0,3,"['FAST', 'COMSATS', 'GIKI']",Yes,FAST,CS,Balochistan,6.0
ST28150,31.8,88.6,21.9,58.22,1.0,1.0,1.0,1,"['FAST', 'COMSATS', 'GIKI']",Yes,FAST,CS,Sindh,6.0
ST28151,43.4,44.8,38.8,42.05,1.0,1.0,1.0,2,['COMSATS'],Yes,COMSATS,Business,Sindh,6.0
ST28152,44.3,81.2,26.0,59.09,1.0,1.0,0.976,3,"['GIKI', 'FAST', 'COMSATS']",Yes,FAST,CS,GB,6.0
ST28153,42.7,84.3,30.2,56.84,0.816,0.925,1.0,2,"['FAST', 'GIKI', 'UET']",Yes,FAST,Engineering,Balochistan,6.0
ST28154,39.7,76.7,27.5,55.76,0.937,1.0,0.963,1,"['FAST', 'GIKI', 'COMSATS']",Yes,FAST,CS,Punjab,6.0
ST28155,38.8,91.9,20.9,61.77,1.0,1.0,0.917,1,"['COMSATS', 'FAST', 'GIKI']",Yes,COMSATS,CS,KPK,6.0
ST28156,52.0,74.6,17.9,54.22,0.936,0.912,1.0,3,"['FAST', 'GIKI', 'UET']",Yes,FAST,Engineering,Punjab,6.0
ST28157,37.1,48.8,20.2,34.43,1.0,1.0,1.0,1,['COMSATS'],Yes,COMSATS,Business,Balochistan,6.0
ST28158,52.7,83.2,27.9,62.99,0.833,1.0,1.0,3,"['FAST', 'GIKI', 'COMSATS']",Yes,FAST,CS,GB,6.0
ST28159,55.4,63.3,35.2,50.08,1.0,0.992,1.0,2,['COMSATS'],Yes,COMSATS,Business,GB,6.0
ST28160,46.7,82.6,17.5,55.22,1.0,1.0,0.937,1,"['FAST', 'UET', 'GIKI']",Yes,FAST,Engineering,Balochistan,6.0
ST28161,48.5,95.3,26.1,67.42,1.0,1.0,0.899,2,"['COMSATS', 'FAST', 'GIKI']",Yes,COMSATS,CS,Punjab,6.0
ST28162,28.5,76.4,15.5,49.85,1.0,0.903,1.0,1,"['GIKI', 'COMSATS', 'FAST']",Yes,GIKI,CS,Balochistan,7.8
ST28163,53.1,77.3,29.4,58.04,0.896,1.0,0.893,3,"['FAST', 'UET', 'GIKI']",Yes,FAST,Engineering,Sindh,6.0
ST28164,47.8,86.1,22.6,61.91,1.0,1.0,0.881,3,"['COMSATS', 'FAST', 'GIKI']",Yes,COMSATS,CS,GB,6.0
ST28165,42.8,74.7,21.8,51.36,1.0,0.971,1.0,2,"['GIKI', 'UET', 'FAST']",Yes,UET,Engineering,Punjab,6.5
ST28166,57.6,85.4,25.6,62.32,0.99,0.947,1.0,3,"['UET', 'GIKI', 'FAST']",Yes,UET,Engineering,KPK,6.5
ST28167,47.4,82.4,15.5,55.02,0.99,1.0,0.906,2,"['UET', 'GIKI', 'FAST']",Yes,GIKI,Engineering,KPK,7.8
ST28168,50.6,74.0,19.0,55.98,1.0,0.955,0.872,2,"['COMSATS', 'FAST', 'GIKI']",Yes,FAST,CS,GB,6.0
ST28169,32.8,97.8,25.7,63.88,1.0,1.0,1.0,1,"['GIKI', 'FAST', 'COMSATS']",Yes,GIKI,CS,KPK,7.8
ST28170,57.0,96.4,34.0,68.16,0.967,1.0,0.903,3,"['GIKI', 'FAST', 'UET']",Yes,GIKI,Engineering,GB,7.8
ST28171,45.3,79.6,24.5,58.29,1.0,1.0,1.0,2,"['FAST', 'COMSATS', 'GIKI']",Yes,GIKI,CS,Sindh,7.8
ST28172,44.6,74.3,14.4,50.44,0.997,0.985,1.0,1,"['FAST', 'GIKI', 'UET']",Yes,FAST,Engineering,KPK,6.0
ST28173,23.4,77.3,21.6,44.6,0.953,0.966,1.0,2,"['GIKI', 'UET', 'FAST']",Yes,GIKI,Engineering,KPK,7.8
ST28174,40.6,80.0,20.1,56.2,0.98,1.0,1.0,3,"['GIKI', 'COMSATS', 'FAST']",Yes,GIKI,CS,GB,7.8
ST28175,30.0,81.4,15.4,52.78,1.0,0.93,1.0,1,"['FAST', 'GIKI', 'COMSATS']",Yes,FAST,CS,Sindh,6.0
ST28176,36.6,82.6,29.5,53.58,0.927,1.0,0.939,2,"['UET', 'GIKI', 'FAST']",Yes,GIKI,Engineering,Sindh,7.8
ST28177,51.8,94.2,18.1,66.26,1.0,0.873,0.952,2,"['COMSATS', 'GIKI', 'FAST']",Yes,COMSATS,CS,Punjab,6.0
ST28178,45.2,56.5,36.7,45.76,0.895,0.959,0.961,1,['COMSATS'],Yes,COMSATS,Business,Punjab,6.0
ST28179,54.9,94.5,29.4,65.64,1.0,0.937,0.919,3,"['UET', 'GIKI', 'FAST']",Yes,UET,Engineering,Punjab,6.5
ST28180,21.8,85.6,29.4,55.22,1.0,1.0,0.969,3,"['COMSATS', 'GIKI', 'FAST']",Yes,COMSATS,CS,KPK,6.0
ST28181,48.5,89.5,30.9,65.48,1.0,1.0,0.995,2,"['COMSATS', 'GIKI', 'FAST']",Yes,COMSATS,CS,Balochistan,6.0
ST28182,32.5,89.7,37.5,62.1,1.0,0.921,1.0,3,"['FAST', 'GIKI', 'COMSATS']",Yes,FAST,CS,Sindh,6.0
ST28183,36.6,98.7,25.1,59.14,1.0,1.0,0.852,3,"['UET', 'FAST', 'GIKI']",Yes,UET,Engineering,GB,6.5
ST28184,48.4,65.8,23.5,44.53,0.951,0.845,1.0,3,['COMSATS'],Yes,COMSATS,Business,KPK,6.0
ST28185,43.0,87.6,15.6,59.82,1.0,1.0,0.983,2,"['GIKI', 'FAST', 'COMSATS']",Yes,GIKI,CS,KPK,7.8
ST28186,38.2,78.6,15.3,49.78,1.0,1.0,1.0,2,"['FAST', 'UET', 'GIKI']",Yes,FAST,Engineering,GB,6.0
ST28187,47.2,79.7,27.7,59.55,1.0,1.0,0.793,2,"['FAST', 'COMSATS', 'GIKI']",Yes,COMSATS,CS,Balochistan,6.0
ST28188,59.4,64.4,15.9,52.7,1.0,0.979,1.0,1,"['UET', 'GIKI', 'FAST']",Yes,FAST,Engineering,Punjab,6.0
ST28189,35.3,94.4,25.6,57.0,0.883,0.969,0.976,2,"['FAST', 'GIKI', 'UET']",Yes,FAST,Engineering,KPK,6.0
ST28190,46.3,89.4,19.3,58.14,1.0,0.965,1.0,2,"['GIKI', 'FAST', 'UET']",Yes,GIKI,Engineering,Sindh,7.8
ST28191,40.2,88.9,24.7,56.58,1.0,1.0,0.918,1,"['UET', 'FAST', 'GIKI']",Yes,UET,Engineering,Sindh,6.5
ST28192,37.8,78.1,15.4,49.44,1.0,1.0,0.96,1,"['UET', 'FAST', 'GIKI']",Yes,FAST,Engineering,KPK,6.0
ST28193,36.8,87.3,18.9,53.42,1.0,1.0,1.0,1,"['FAST', 'GIKI', 'UET']",Yes,UET,Engineering,Balochistan,6.5
ST28194,21.5,98.2,26.2,60.79,1.0,0.933,0.77,3,"['COMSATS', 'FAST', 'GIKI']",Yes,COMSATS,CS,Punjab,6.0
ST28195,48.1,94.0,22.2,65.87,0.974,0.963,1.0,1,"['FAST', 'GIKI', 'COMSATS']",Yes,FAST,CS,KPK,6.0
ST28196,56.2,80.6,39.2,62.56,0.97,0.987,1.0,3,"['GIKI', 'UET', 'FAST']",Yes,GIKI,Engineering,Sindh,7.8
ST28197,48.3,97.1,26.8,68.4,0.968,0.969,1.0,3,"['FAST', 'GIKI', 'COMSATS']",Yes,FAST,CS,KPK,6.0
ST28198,42.9,74.2,17.4,50.32,1.0,0.849,0.905,1,"['GIKI', 'FAST', 'UET']",Yes,GIKI,Engineering,Sindh,7.8
ST28199,48.6,86.5,18.6,61.55,1.0,0.897,1.0,3,"['GIKI', 'FAST', 'COMSATS']",Yes,GIKI,CS,GB,7.8
ST28200,31.9,77.0,26.3,53.33,1.0,0.948,1.0,1,"['COMSATS', 'GIKI', 'FAST']",Yes,COMSATS,CS,Punjab,6.0
ST28201,59.9,74.2,26.8,59.0,0.957,1.0,1.0,3,"['UET', 'FAST', 'GIKI']",Yes,UET,Engineering,GB,6.5
ST28202,58.2,86.2,35.7,64.9,1.0,1.0,1.0,3,"['UET', 'GIKI', 'FAST']",Yes,UET,Engineering,Punjab,6.5
ST28203,45.3,96.9,32.4,68.52,1.0,0.837,1.0,2,"['COMSATS', 'GIKI', 'FAST']",Yes,COMSATS,CS,GB,6.0
ST28204,44.8,94.9,29.9,66.87,1.0,0.946,1.0,3,"['COMSATS', 'FAST', 'GIKI']",Yes,COMSATS,CS,GB,6.0
ST28205,54.8,92.6,27.7,64.5,1.0,0.944,1.0,2,"['FAST', 'UET', 'GIKI']",Yes,FAST,Engineering,Punjab,6.0
ST28206,41.7,97.2,15.3,64.17,1.0,1.0,0.964,1,"['COMSATS', 'FAST', 'GIKI']",Yes,COMSATS,CS,Balochistan,6.0
ST28207,29.7,69.8,23.9,41.42,0.98,1.0,0.904,1,['COMSATS'],Yes,COMSATS,Business,Balochistan,6.0
ST28208,44.5,96.5,26.5,61.7,1.0,0.958,1.0,1,"['GIKI', 'FAST', 'UET']",Yes,GIKI,Engineering,Punjab,7.8
ST28209,32.3,42.2,37.8,37.96,0.874,0.991,1.0,3,['COMSATS'],Yes,COMSATS,Business,GB,6.0
ST28210,36.9,77.2,19.9,49.62,1.0,1.0,0.948,1,"['UET', 'FAST', 'GIKI']",Yes,FAST,Engineering,Sindh,6.0
ST28211,35.0,41.9,36.3,37.94,1.0,1.0,1.0,2,['COMSATS'],Yes,COMSATS,Business,GB,6.0
ST28212,45.2,82.6,15.5,57.96,0.916,1.0,1.0,1,"['COMSATS', 'GIKI', 'FAST']",Yes,FAST,CS,Sindh,6.0
ST28213,32.7,43.2,38.5,38.7,1.0,1.0,1.0,1,['COMSATS'],Yes,COMSATS,Business,GB,6.0
ST28214,46.2,84.3,29.7,58.14,1.0,0.969,1.0,2,"['GIKI', 'UET', 'FAST']",Yes,UET,Engineering,Punjab,6.5
ST28215,35.6,88.9,15.7,58.27,1.0,0.839,0.914,3,"['FAST', 'GIKI', 'COMSATS']",Yes,FAST,CS,Punjab,6.0
ST28216,44.7,88.3,21.3,61.82,0.908,1.0,0.876,3,"['COMSATS', 'GIKI', 'FAST']",Yes,COMSATS,CS,Sindh,6.0
ST28217,41.8,93.2,21.1,63.36,0.922,1.0,1.0,1,"['GIKI', 'FAST', 'COMSATS']",Yes,GIKI,CS,Punjab,7.8
ST28218,40.9,86.3,23.2,60.06,0.934,1.0,0.999,3,"['GIKI', 'FAST', 'COMSATS']",Yes,GIKI,CS,Sindh,7.8
ST28219,39.1,77.1,14.4,53.16,0.978,0.966,1.0,2,"['GIKI', 'FAST', 'COMSATS']",Yes,FAST,CS,Balochistan,6.0
ST28220,50.4,74.5,22.6,54.48,0.952,0.937,0.98,1,"['FAST', 'UET', 'GIKI']",Yes,FAST,Engineering,Balochistan,6.0
ST28221,55.4,89.8,23.8,66.28,0.883,0.89,1.0,3,"['FAST', 'COMSATS', 'GIKI']",Yes,FAST,CS,Sindh,6.0
ST28222,53.7,75.4,32.8,58.2,1.0,1.0,1.0,3,"['GIKI', 'UET', 'FAST']",Yes,GIKI,Engineering,Sindh,7.8
ST28223,47.0,57.7,29.1,43.58,0.929,1.0,0.889,3,['COMSATS'],Yes,COMSATS,Business,Balochistan,6.0
ST28224,55.9,63.3,20.0,51.68,1.0,0.978,0.905,2,"['UET', 'FAST', 'GIKI']",Yes,UET,Engineering,KPK,6.5
ST28225,56.5,85.6,34.2,63.68,0.985,0.886,1.0,3,"['FAST', 'GIKI', 'UET']",Yes,FAST,Engineering,GB,6.0
ST28226,39.1,88.8,21.4,60.41,0.907,0.903,0.931,1,"['GIKI', 'COMSATS', 'FAST']",Yes,GIKI,CS,Punjab,7.8
ST28227,26.8,66.5,39.5,45.78,0.849,0.962,0.99,1,['COMSATS'],Yes,COMSATS,Business,KPK,6.0
ST28228,58.0,61.9,20.9,52.14,1.0,1.0,1.0,1,"['UET', 'FAST', 'GIKI']",Yes,FAST,Engineering,KPK,6.0
ST28229,32.4,72.1,27.3,51.23,0.776,0.992,0.968,1,"['FAST', 'COMSATS', 'GIKI']",Yes,FAST,CS,Sindh,6.0
ST28230,26.4,59.2,17.0,34.12,1.0,0.949,1.0,2,['COMSATS'],Yes,COMSATS,Business,Balochistan,6.0
ST28231,35.9,69.7,20.8,46.4,1.0,1.0,0.953,1,"['FAST', 'UET', 'GIKI']",Yes,FAST,Engineering,GB,6.0
ST28232,23.0,66.2,14.1,34.56,0.854,0.986,1.0,2,['COMSATS'],Yes,COMSATS,Business,Sindh,6.0
ST28233,46.0,87.5,21.6,61.87,0.996,0.936,0.96,2,"['FAST', 'COMSATS', 'GIKI']",Yes,FAST,CS,Punjab,6.0
ST28234,32.8,62.5,27.3,46.55,1.0,0.983,0.901,1,"['COMSATS', 'GIKI', 'FAST']",Yes,COMSATS,CS,Punjab,6.0
ST28235,47.3,74.3,14.2,51.48,1.0,0.886,1.0,1,"['GIKI', 'UET', 'FAST']",Yes,GIKI,Engineering,Sindh,7.8
ST28236,51.1,90.9,26.0,62.0,0.84,0.979,0.932,3,"['UET', 'FAST', 'GIKI']",Yes,UET,Engineering,Sindh,6.5
ST28237,30.2,45.4,32.0,36.24,1.0,0.958,0.828,1,['COMSATS'],Yes,COMSATS,Business,GB,6.0
ST28238,55.0,70.9,28.0,57.55,1.0,1.0,1.0,3,"['COMSATS', 'GIKI', 'FAST']",Yes,FAST,CS,KPK,6.0
ST28239,56.9,85.6,20.2,61.04,1.0,0.976,1.0,3,"['GIKI', 'UET', 'FAST']",Yes,FAST,Engineering,GB,6.0
ST28240,29.4,82.5,25.0,55.07,0.994,1.0,1.0,2,"['FAST', 'COMSATS', 'GIKI']",Yes,FAST,CS,Balochistan,6.0
ST28241,33.6,88.1,20.4,52.76,0.865,0.991,0.835,3,"['FAST', 'UET', 'GIKI']",Yes,FAST,Engineering,Balochistan,6.0
ST28242,30.8,88.8,34.9,60.62,0.948,1.0,0.876,2,"['COMSATS', 'GIKI', 'FAST']",Yes,COMSATS,CS,GB,6.0
ST28243,56.3,64.6,14.1,51.18,1.0,0.97,1.0,2,"['FAST', 'UET', 'GIKI']",Yes,FAST,Engineering,GB,6.0
ST28244,37.2,89.4,16.1,53.86,1.0,1.0,1.0,2,"['FAST', 'GIKI', 'UET']",Yes,FAST,Engineering,GB,6.0
ST28245,28.6,96.6,15.2,59.92,1.0,1.0,0.928,1,"['COMSATS', 'FAST', 'GIKI']",Yes,FAST,CS,Balochistan,6.0
ST28246,34.7,84.2,25.3,57.57,1.0,1.0,1.0,2,"['COMSATS', 'GIKI', 'FAST']",Yes,FAST,CS,GB,6.0
ST28247,36.3,88.5,37.2,62.58,0.981,0.913,0.906,2,"['GIKI', 'COMSATS', 'FAST']",Yes,GIKI,CS,Punjab,7.8
ST28248,52.4,78.9,19.6,56.44,1.0,0.895,0.949,2,"['FAST', 'GIKI', 'UET']",Yes,FAST,Engineering,GB,6.0
ST28249,29.6,87.0,23.4,57.06,1.0,0.876,1.0,3,"['COMSATS', 'FAST', 'GIKI']",Yes,COMSATS,CS,GB,6.0
ST28250,54.3,87.1,26.4,65.12,1.0,0.759,1.0,3,"['FAST', 'COMSATS', 'GIKI']",Yes,FAST,CS,KPK,6.0
ST28251,42.4,95.1,15.3,63.33,0.9,0.863,0.943,1,"['COMSATS', 'FAST', 'GIKI']",Yes,COMSATS,CS,KPK,6.0
ST28252,50.0,94.9,16.4,61.24,1.0,0.762,0.689,3,"['GIKI', 'FAST', 'UET']",Yes,GIKI,Engineering,KPK,7.8
ST28253,29.3,87.5,17.7,56.08,0.974,0.896,0.885,1,"['COMSATS', 'FAST', 'GIKI']",Yes,FAST,CS,Sindh,6.0
ST28254,35.9,78.9,26.7,55.56,1.0,0.951,0.888,2,"['COMSATS', 'FAST', 'GIKI']",Yes,COMSATS,CS,Balochistan,6.0
ST28255,53.3,95.0,32.3,65.78,0.956,1.0,1.0,2,"['GIKI', 'FAST', 'UET']",Yes,GIKI,Engineering,KPK,7.8
ST28256,55.2,91.1,38.9,66.3,1.0,1.0,0.996,3,"['UET', 'GIKI', 'FAST']",Yes,GIKI,Engineering,GB,7.8
ST28257,25.7,75.0,26.0,50.41,0.969,0.842,1.0,1,"['FAST', 'COMSATS', 'GIKI']",Yes,FAST,CS,Balochistan,6.0
ST28258,35.5,77.9,15.5,52.7,1.0,0.934,1.0,2,"['GIKI', 'COMSATS', 'FAST']",Yes,GIKI,CS,Balochistan,7.8
ST28259,38.0,64.7,21.4,40.7,0.869,1.0,1.0,3,['COMSATS'],Yes,COMSATS,Business,Punjab,6.0
ST28260,29.4,93.0,23.2,59.96,0.982,1.0,0.913,1,"['COMSATS', 'FAST', 'GIKI']",Yes,COMSATS,CS,Sindh,6.0
ST28261,50.7,78.1,21.9,55.9,0.963,0.914,0.904,1,"['FAST', 'GIKI', 'UET']",Yes,GIKI,Engineering,GB,7.8
ST28262,28.8,79.7,23.5,53.19,0.839,1.0,0.964,2,"['COMSATS', 'GIKI', 'FAST']",Yes,COMSATS,CS,Punjab,6.0
ST28263,45.8,96.4,30.5,68.04,1.0,0.85,1.0,2,"['GIKI', 'COMSATS', 'FAST']",Yes,GIKI,CS,Sindh,7.8
ST28264,26.9,43.8,28.1,33.3,1.0,0.948,0.85,1,['COMSATS'],Yes,COMSATS,Business,KPK,6.0
ST28265,43.2,75.1,17.4,53.99,0.939,0.948,0.954,3,"['COMSATS', 'GIKI', 'FAST']",Yes,FAST,CS,KPK,6.0
ST28266,39.3,87.0,24.3,60.15,0.759,0.845,0.943,3,"['GIKI', 'COMSATS', 'FAST']",Yes,GIKI,CS,GB,7.8
ST28267,29.3,50.5,39.3,40.72,0.895,1.0,1.0,3,['COMSATS'],Yes,COMSATS,Business,GB,6.0
ST28268,53.0,95.7,16.3,62.74,0.933,0.956,1.0,3,"['FAST', 'UET', 'GIKI']",Yes,FAST,Engineering,GB,6.0
ST28269,50.9,71.3,31.0,50.08,1.0,0.917,1.0,1,['COMSATS'],Yes,COMSATS,Business,GB,6.0
ST28270,42.0,65.9,16.0,46.36,0.916,0.975,0.974,1,"['UET', 'FAST', 'GIKI']",Yes,GIKI,Engineering,Balochistan,7.8
ST28271,22.2,54.8,29.2,36.41,0.949,1.0,0.952,2,['COMSATS'],Yes,COMSATS,Business,Balochistan,6.0
ST28272,58.1,75.0,14.2,56.08,0.964,0.991,1.0,3,"['FAST', 'UET', 'GIKI']",Yes,FAST,Engineering,Punjab,6.0
ST28273,42.8,77.7,23.3,56.35,0.955,0.835,0.973,1,"['GIKI', 'FAST', 'COMSATS']",Yes,GIKI,CS,GB,7.8
ST28274,47.5,69.1,33.9,55.58,0.878,0.998,1.0,1,"['COMSATS', 'FAST', 'GIKI']",Yes,COMSATS,CS,Balochistan,6.0
ST28275,24.3,91.8,20.0,57.19,1.0,0.927,1.0,1,"['FAST', 'COMSATS', 'GIKI']",Yes,FAST,CS,GB,6.0
ST28276,36.0,82.0,16.8,55.16,0.88,1.0,0.746,1,"['COMSATS', 'FAST', 'GIKI']",Yes,COMSATS,CS,KPK,6.0
ST28277,36.8,99.8,16.5,64.24,0.919,0.991,1.0,2,"['GIKI', 'COMSATS', 'FAST']",Yes,GIKI,CS,GB,7.8
ST28278,44.7,40.8,38.4,40.82,0.876,1.0,0.89,2,['COMSATS'],Yes,COMSATS,Business,Punjab,6.0
ST28279,42.2,62.0,23.4,46.36,1.0,0.848,0.958,1,"['GIKI', 'FAST', 'UET']",Yes,GIKI,Engineering,Sindh,7.8
