student_id,physics_marks,math_marks,english_marks,average_marks,time_physics_pct,time_math_pct,time_english_pct,number_of_attempts,university_choices,admission_status,admitted_university,preferred_field,region_preference,university_difficulty_index
ST31112,47.6,56.4,28.0,42.84,1.0,1.0,0.93,3,['COMSATS'],Yes,COMSATS,Business,Punjab,6.0
ST31113,50.7,75.4,19.0,54.24,0.931,1.0,1.0,2,"['UET', 'FAST', 'GIKI']",Yes,UET,Engineering,GB,6.5
ST31114,50.1,88.3,38.3,58.75,1.0,1.0,0.923,2,['COMSATS'],Yes,COMSATS,Business,Balochistan,6.0
ST31115,34.7,67.2,22.5,41.2,0.899,1.0,1.0,1,['COMSATS'],Yes,COMSATS,Business,Sindh,6.0
ST31116,57.8,85.9,16.5,63.59,1.0,1.0,0.861,3,"['FAST', 'GIKI', 'COMSATS']",Yes,FAST,CS,Sindh,6.0
ST31117,38.0,85.0,24.7,58.84,1.0,1.0,1.0,3,"['COMSATS', 'GIKI', 'FAST']",Yes,GIKI,CS,Sindh,7.8
ST31118,52.8,90.5,31.0,67.29,0.795,0.903,0.966,3,"['FAST', 'GIKI', 'COMSATS']",Yes,FAST,CS,KPK,6.0
ST31119,49.5,87.2,22.3,59.14,1.0,1.0,1.0,3,"['GIKI', 'UET', 'FAST']",Yes,GIKI,Engineering,GB,7.8
ST31120,44.4,87.8,26.8,58.24,1.0,0.908,1.0,2,"['GIKI', 'FAST', 'UET']",Yes,GIKI,Engineering,Balochistan,7.8
ST31121,23.5,96.7,17.0,58.8,1.0,0.82,1.0,3,"['GIKI', 'FAST', 'COMSATS']",Yes,GIKI,CS,Sindh,7.8
ST31122,57.3,66.9,21.9,54.06,0.921,1.0,0.945,2,"['UET', 'GIKI', 'FAST']",Yes,UET,Engineering,Sindh,6.5
ST31123,57.4,80.4,25.8,60.28,1.0,0.813,1.0,2,"['FAST', 'UET', 'GIKI']",Yes,FAST,Engineering,KPK,6.0
ST31124,52.7,71.2,34.4,51.86,1.0,0.973,1.0,3,['COMSATS'],Yes,COMSATS,Business,Balochistan,6.0
ST31125,49.5,90.7,17.1,59.5,0.963,1.0,0.952,2,"['UET', 'FAST', 'GIKI']",Yes,FAST,Engineering,KPK,6.0
ST31126,48.9,86.0,18.3,61.33,0.998,1.0,0.841,1,"['GIKI', 'COMSATS', 'FAST']",Yes,GIKI,CS,KPK,7.8
ST31127,29.0,98.7,22.4,62.53,1.0,1.0,1.0,1,"['COMSATS', 'FAST', 'GIKI']",Yes,COMSATS,CS,GB,6.0
ST31128,44.6,90.8,16.5,57.46,1.0,1.0,1.0,3,"['FAST', 'GIKI', 'UET']",Yes,FAST,Engineering,Sindh,6.0
ST31129,40.5,77.2,24.8,55.71,0.897,1.0,1.0,2,"['GIKI', 'COMSATS', 'FAST']",Yes,GIKI,CS,Balochistan,7.8
ST31130,38.9,81.2,16.5,55.57,1.0,1.0,1.0,1,"['GIKI', 'FAST', 'COMSATS']",Yes,GIKI,CS,GB,7.8
ST31131,52.7,89.5,36.8,64.24,0.953,0.944,1.0,2,"['GIKI', 'UET', 'FAST']",Yes,UET,Engineering,Sindh,6.5
ST31132,59.4,82.5,14.3,61.93,1.0,0.9,1.0,2,"['GIKI', 'COMSATS', 'FAST']",Yes,GIKI,CS,KPK,7.8
ST31133,45.9,83.2,34.5,58.54,0.984,1.0,0.927,2,"['GIKI', 'FAST', 'UET']",Yes,FAST,Engineering,Balochistan,6.0
ST31134,45.6,77.3,22.9,53.74,1.0,1.0,0.957,2,"['GIKI', 'FAST', 'UET']",Yes,GIKI,Engineering,KPK,7.8
ST31135,35.7,85.3,26.7,58.7,1.0,0.961,0.828,1,"['FAST', 'GIKI', 'COMSATS']",Yes,GIKI,CS,Punjab,7.8
ST31136,53.2,91.9,15.6,61.16,0.995,0.884,0.942,2,"['GIKI', 'FAST', 'UET']",Yes,GIKI,Engineering,Balochistan,7.8
ST31137,25.1,80.9,22.5,52.48,1.0,0.858,0.971,1,"['GIKI', 'FAST', 'COMSATS']",Yes,COMSATS,CS,KPK,6.0
ST31138,26.1,88.3,22.9,56.56,1.0,1.0,1.0,1,"['GIKI', 'COMSATS', 'FAST']",Yes,GIKI,CS,GB,7.8
ST31139,30.1,80.6,20.5,53.43,1.0,0.922,0.997,2,"['COMSATS', 'GIKI', 'FAST']",Yes,GIKI,CS,Balochistan,7.8
ST31140,25.9,89.7,15.7,55.76,1.0,0.883,0.906,3,"['COMSATS', 'FAST', 'GIKI']",Yes,COMSATS,CS,Punjab,6.0
ST31141,57.1,88.7,15.4,61.4,0.985,1.0,0.896,2,"['GIKI', 'UET', 'FAST']",Yes,UET,Engineering,Punjab,6.5
ST31142,51.1,61.0,39.0,49.72,1.0,1.0,0.956,3,['COMSATS'],Yes,COMSATS,Business,KPK,6.0
ST31143,38.4,90.3,20.3,55.54,1.0,0.842,0.984,1,"['GIKI', 'FAST', 'UET']",Yes,GIKI,Engineering,GB,7.8
ST31144,49.6,85.8,33.9,64.56,0.86,1.0,0.993,3,"['COMSATS', 'GIKI', 'FAST']",Yes,COMSATS,CS,Punjab,6.0
ST31145,39.4,80.7,25.0,57.17,1.0,0.888,1.0,3,"['GIKI', 'COMSATS', 'FAST']",Yes,GIKI,CS,GB,7.8
ST31146,47.6,82.1,21.3,56.14,1.0,0.809,0.983,2,"['GIKI', 'UET', 'FAST']",Yes,GIKI,Engineering,GB,7.8
ST31147,48.4,84.3,15.7,59.81,0.941,1.0,1.0,1,"['GIKI', 'FAST', 'COMSATS']",Yes,GIKI,CS,KPK,7.8
ST31148,35.7,88.8,17.0,53.2,1.0,1.0,1.0,2,"['UET', 'GIKI', 'FAST']",Yes,UET,Engineering,Punjab,6.5
ST31149,36.2,88.8,23.8,60.02,0.903,0.974,1.0,2,"['COMSATS', 'FAST', 'GIKI']",Yes,COMSATS,CS,Punjab,6.0
ST31150,43.1,88.8,26.3,62.59,0.95,1.0,0.969,2,"['GIKI', 'FAST', 'COMSATS']",Yes,GIKI,CS,Punjab,7.8
ST31151,21.8,45.1,32.4,34.2,0.929,0.989,0.964,1,['COMSATS'],Yes,COMSATS,Business,Balochistan,6.0
ST31152,47.6,90.0,30.2,61.08,0.954,1.0,1.0,3,"['FAST', 'GIKI', 'UET']",Yes,FAST,Engineering,Balochistan,6.0
ST31153,38.9,79.6,37.7,59.01,1.0,1.0,0.824,3,"['GIKI', 'COMSATS', 'FAST']",Yes,GIKI,CS,GB,7.8
ST31154,51.0,94.7,25.1,67.67,1.0,0.98,1.0,3,"['GIKI', 'COMSATS', 'FAST']",Yes,GIKI,CS,Sindh,7.8
ST31155,30.4,76.6,21.6,51.74,1.0,0.941,0.952,2,"['FAST', 'COMSATS', 'GIKI']",Yes,FAST,CS,Punjab,6.0
ST31156,47.6,80.1,18.6,54.8,0.937,0.894,0.893,2,"['GIKI', 'UET', 'FAST']",Yes,GIKI,Engineering,Punjab,7.8
ST31157,45.5,96.1,25.1,66.72,0.918,0.826,0.808,1,"['COMSATS', 'GIKI', 'FAST']",Yes,COMSATS,CS,GB,6.0
ST31158,46.8,92.1,35.6,67.21,0.944,1.0,0.995,2,"['COMSATS', 'FAST', 'GIKI']",Yes,COMSATS,CS,GB,6.0
ST31159,48.7,86.1,17.6,61.18,0.933,1.0,0.946,1,"['FAST', 'GIKI', 'COMSATS']",Yes,FAST,CS,GB,6.0
ST31160,36.0,95.1,21.3,62.61,1.0,1.0,0.916,1,"['COMSATS', 'GIKI', 'FAST']",Yes,COMSATS,CS,Sindh,6.0
ST31161,42.1,89.8,30.9,63.71,1.0,1.0,0.804,3,"['GIKI', 'COMSATS', 'FAST']",Yes,GIKI,CS,Balochistan,7.8
ST31162,59.2,77.4,19.3,58.5,1.0,1.0,0.851,1,"['FAST', 'GIKI', 'UET']",Yes,FAST,Engineering,GB,6.0
ST31163,46.3,89.6,16.4,61.97,0.936,0.824,1.0,2,"['FAST', 'GIKI', 'COMSATS']",Yes,FAST,CS,Sindh,6.0
ST31164,46.5,78.4,22.7,57.69,0.985,0.856,1.0,3,"['COMSATS', 'FAST', 'GIKI']",Yes,COMSATS,CS,Balochistan,6.0
ST31165,27.8,74.8,30.5,45.33,0.825,0.962,0.976,3,['COMSATS'],Yes,COMSATS,Business,KPK,6.0
ST31166,39.4,91.7,15.2,55.48,0.993,0.667,1.0,3,"['GIKI', 'UET', 'FAST']",Yes,GIKI,Engineering,GB,7.8
ST31167,57.5,70.8,14.4,54.2,0.94,1.0,0.905,2,"['FAST', 'UET', 'GIKI']",Yes,GIKI,Engineering,Sindh,7.8
ST31168,22.1,50.4,38.3,38.48,0.94,0.849,1.0,1,['COMSATS'],Yes,COMSATS,Business,Punjab,6.0
ST31169,50.3,69.6,35.3,55.02,0.913,0.822,0.87,2,"['FAST', 'UET', 'GIKI']",Yes,UET,Engineering,KPK,6.5
ST31170,52.5,79.2,22.8,57.24,1.0,0.923,1.0,1,"['FAST', 'UET', 'GIKI']",Yes,FAST,Engineering,Punjab,6.0
ST31171,29.7,78.7,36.9,49.73,0.834,1.0,1.0,1,['COMSATS'],Yes,COMSATS,Business,Balochistan,6.0
ST31172,55.3,81.7,15.3,57.86,0.999,0.959,1.0,1,"['FAST', 'GIKI', 'UET']",Yes,FAST,Engineering,Sindh,6.0
ST31173,56.0,97.5,34.7,68.34,0.976,1.0,1.0,3,"['FAST', 'UET', 'GIKI']",Yes,FAST,Engineering,KPK,6.0
ST31174,50.9,87.9,17.9,62.8,0.812,1.0,1.0,3,"['COMSATS', 'GIKI', 'FAST']",Yes,COMSATS,CS,KPK,6.0
ST31175,26.3,99.1,30.7,63.58,0.997,1.0,0.989,3,"['COMSATS', 'GIKI', 'FAST']",Yes,COMSATS,CS,Punjab,6.0
ST31176,40.9,68.9,18.4,47.6,1.0,0.948,1.0,1,"['GIKI', 'FAST', 'UET']",Yes,GIKI,Engineering,GB,7.8
ST31177,28.1,91.2,15.5,57.13,0.98,0.991,0.944,2,"['FAST', 'GIKI', 'COMSATS']",Yes,COMSATS,CS,KPK,6.0
ST31178,54.4,86.8,16.1,59.7,1.0,0.915,0.89,3,"['GIKI', 'UET', 'FAST']",Yes,GIKI,Engineering,Punjab,7.8
ST31179,26.0,68.4,31.3,42.96,1.0,1.0,1.0,3,['COMSATS'],Yes,COMSATS,Business,KPK,6.0
ST31180,46.0,96.5,32.3,68.51,1.0,1.0,1.0,3,"['FAST', 'COMSATS', 'GIKI']",Yes,FAST,CS,Punjab,6.0
ST31181,35.8,55.3,28.6,39.74,1.0,0.941,1.0,3,['COMSATS'],Yes,COMSATS,Business,Punjab,6.0
ST31182,56.6,89.5,21.2,62.68,1.0,1.0,0.793,2,"['GIKI', 'UET', 'FAST']",Yes,GIKI,Engineering,GB,7.8
ST31183,25.9,68.4,33.0,43.62,0.965,1.0,1.0,1,['COMSATS'],Yes,COMSATS,Business,Sindh,6.0
ST31184,54.7,88.4,33.6,63.96,1.0,1.0,0.92,1,"['GIKI', 'UET', 'FAST']",Yes,GIKI,Engineering,Sindh,7.8
ST31185,42.1,79.6,17.1,52.1,1.0,0.888,1.0,3,"['UET', 'FAST', 'GIKI']",Yes,GIKI,Engineering,Sindh,7.8
ST31186,58.4,74.2,26.3,58.3,0.852,0.788,1.0,3,"['UET', 'FAST', 'GIKI']",Yes,UET,Engineering,Punjab,6.5
ST31187,54.7,82.8,15.7,58.14,1.0,0.917,1.0,3,"['UET', 'FAST', 'GIKI']",Yes,UET,Engineering,Punjab,6.5
ST31188,54.3,97.5,35.9,72.22,0.841,1.0,1.0,3,"['GIKI', 'COMSATS', 'FAST']",Yes,GIKI,CS,Sindh,7.8
ST31189,49.5,80.4,19.6,55.88,1.0,1.0,1.0,2,"['FAST', 'UET', 'GIKI']",Yes,UET,Engineering,KPK,6.5
ST31190,33.8,69.5,28.7,47.06,0.933,1.0,1.0,1,"['GIKI', 'FAST', 'UET']",Yes,UET,Engineering,Sindh,6.5
ST31191,35.4,93.3,19.9,55.46,0.993,0.999,1.0,1,"['GIKI', 'UET', 'FAST']",Yes,UET,Engineering,Balochistan,6.5
ST31192,43.5,95.7,23.6,60.4,1.0,1.0,0.914,1,"['UET', 'FAST', 'GIKI']",Yes,UET,Engineering,Sindh,6.5
ST31193,31.6,86.3,15.0,50.16,0.981,0.898,0.85,1,"['UET', 'FAST', 'GIKI']",Yes,UET,Engineering,Punjab,6.5
ST31194,46.9,75.5,15.6,52.08,0.769,1.0,1.0,2,"['FAST', 'UET', 'GIKI']",Yes,FAST,Engineering,Balochistan,6.0
ST31195,59.4,88.9,37.4,66.8,0.958,0.884,0.983,3,"['FAST', 'UET', 'GIKI']",Yes,FAST,Engineering,Balochistan,6.0
ST31196,55.9,88.0,16.9,60.94,1.0,1.0,0.958,2,"['UET', 'GIKI', 'FAST']",Yes,GIKI,Engineering,Sindh,7.8
ST31197,42.2,76.8,16.0,50.8,0.979,0.887,0.985,1,"['FAST', 'UET', 'GIKI']",Yes,FAST,Engineering,GB,6.0
ST31198,35.6,94.8,16.6,61.4,0.92,1.0,1.0,3,"['COMSATS', 'FAST', 'GIKI']",Yes,COMSATS,CS,Punjab,6.0
ST31199,37.5,81.1,37.1,59.22,1.0,0.906,0.96,2,"['FAST', 'COMSATS', 'GIKI']",Yes,FAST,CS,Balochistan,6.0
ST31200,52.0,86.7,14.4,58.36,0.976,0.851,1.0,2,"['GIKI', 'UET', 'FAST']",Yes,GIKI,Engineering,Sindh,7.8
ST31201,51.0,87.4,15.1,58.38,1.0,1.0,0.933,3,"['FAST', 'GIKI', 'UET']",Yes,FAST,Engineering,KPK,6.0
ST31202,48.4,94.0,17.7,65.06,1.0,0.922,1.0,2,"['FAST', 'COMSATS', 'GIKI']",Yes,FAST,CS,Sindh,6.0
ST31203,36.1,62.0,27.2,41.6,1.0,0.967,1.0,2,['COMSATS'],Yes,COMSATS,Business,Balochistan,6.0
ST31204,34.5,78.6,19.5,53.55,1.0,1.0,0.91,3,"['GIKI', 'COMSATS', 'FAST']",Yes,FAST,CS,Punjab,6.0
ST31205,37.3,76.5,27.9,55.02,0.967,0.89,0.953,1,"['FAST', 'COMSATS', 'GIKI']",Yes,COMSATS,CS,KPK,6.0
ST31206,47.0,66.4,36.0,49.39,0.883,0.804,1.0,2,['COMSATS'],Yes,COMSATS,Business,Sindh,6.0
ST31207,37.3,97.1,36.3,67.0,1.0,0.948,0.879,3,"['GIKI', 'FAST', 'COMSATS']",Yes,GIKI,CS,GB,7.8
ST31208,45.6,74.3,28.3,53.62,1.0,1.0,0.976,1,"['GIKI', 'FAST', 'UET']",Yes,FAST,Engineering,KPK,6.0
ST31209,51.1,75.6,34.4,57.56,0.962,0.968,0.981,2,"['GIKI', 'UET', 'FAST']",Yes,GIKI,Engineering,GB,7.8
ST31210,59.3,94.4,29.2,67.32,0.914,0.968,0.808,2,"['UET', 'FAST', 'GIKI']",Yes,UET,Engineering,KPK,6.5
ST31211,29.1,66.4,38.7,46.0,1.0,0.945,1.0,1,['COMSATS'],Yes,COMSATS,Business,Punjab,6.0
ST31212,57.2,67.8,20.8,54.16,0.978,0.967,0.962,2,"['UET', 'FAST', 'GIKI']",Yes,UET,Engineering,Sindh,6.5
ST31213,40.8,78.2,19.2,51.44,1.0,0.767,1.0,3,"['UET', 'FAST', 'GIKI']",Yes,FAST,Engineering,KPK,6.0
ST31214,54.8,76.6,25.9,57.74,0.985,0.859,1.0,3,"['GIKI', 'FAST', 'UET']",Yes,GIKI,Engineering,Balochistan,7.8
ST31215,34.6,94.5,20.1,61.65,0.888,0.922,1.0,3,"['COMSATS', 'GIKI', 'FAST']",Yes,COMSATS,CS,Balochistan,6.0
ST31216,50.1,70.8,31.2,49.78,1.0,0.999,0.899,3,['COMSATS'],Yes,COMSATS,Business,Balochistan,6.0
ST31217,51.8,82.9,39.8,61.84,0.905,0.906,0.902,3,"['GIKI', 'FAST', 'UET']",Yes,GIKI,Engineering,GB,7.8
ST31218,54.4,79.1,22.9,57.98,0.913,1.0,0.862,2,"['UET', 'FAST', 'GIKI']",Yes,UET,Engineering,Balochistan,6.5
ST31219,48.8,80.4,27.5,57.18,1.0,1.0,0.991,3,"['GIKI', 'UET', 'FAST']",Yes,UET,Engineering,GB,6.5
ST31220,44.8,70.0,15.8,49.08,0.824,0.935,0.964,2,"['GIKI', 'UET', 'FAST']",Yes,GIKI,Engineering,GB,7.8
ST31221,32.4,57.7,37.1,43.14,1.0,1.0,1.0,3,['COMSATS'],Yes,COMSATS,Business,Sindh,6.0
ST31222,49.4,79.8,25.8,59.88,0.885,0.896,0.861,1,"['GIKI', 'FAST', 'COMSATS']",Yes,GIKI,CS,Punjab,7.8
ST31223,31.3,98.7,29.6,64.66,0.983,0.926,0.974,2,"['COMSATS', 'FAST', 'GIKI']",Yes,COMSATS,CS,Punjab,6.0
ST31224,54.0,94.4,23.5,64.06,1.0,1.0,1.0,2,"['FAST', 'UET', 'GIKI']",Yes,FAST,Engineering,Sindh,6.0
ST31225,33.4,97.6,16.3,62.08,0.822,0.97,1.0,1,"['GIKI', 'FAST', 'COMSATS']",Yes,GIKI,CS,Balochistan,7.8
ST31226,45.1,90.2,36.8,65.99,1.0,0.928,1.0,3,"['COMSATS', 'FAST', 'GIKI']",Yes,COMSATS,CS,Sindh,6.0
ST31227,23.1,54.9,28.7,36.47,0.939,0.89,0.966,3,['COMSATS'],Yes,COMSATS,Business,KPK,6.0
ST31228,40.1,79.6,27.0,53.28,1.0,1.0,1.0,1,"['UET', 'GIKI', 'FAST']",Yes,GIKI,Engineering,Balochistan,7.8
ST31229,52.8,60.3,22.8,50.55,1.0,0.921,1.0,2,"['FAST', 'COMSATS', 'GIKI']",Yes,GIKI,CS,Punjab,7.8
ST31230,32.0,69.1,14.7,43.38,1.0,1.0,1.0,2,"['UET', 'FAST', 'GIKI']",Yes,FAST,Engineering,Punjab,6.0
ST31231,49.9,89.8,26.3,61.14,1.0,1.0,1.0,3,"['FAST', 'UET', 'GIKI']",Yes,FAST,Engineering,Balochistan,6.0
ST31232,55.5,84.9,20.9,60.34,1.0,0.98,0.917,3,"['FAST', 'GIKI', 'UET']",Yes,FAST,Engineering,Balochistan,6.0
ST31233,55.8,87.5,14.7,60.26,0.966,1.0,0.961,3,"['FAST', 'GIKI', 'UET']",Yes,FAST,Engineering,Balochistan,6.0
ST31234,47.3,86.2,38.5,61.1,1.0,0.936,1.0,2,"['FAST', 'GIKI', 'UET']",Yes,FAST,Engineering,Punjab,6.0
ST31235,30.6,84.2,15.6,54.4,0.86,1.0,0.946,3,"['GIKI', 'COMSATS', 'FAST']",Yes,GIKI,CS,KPK,7.8
ST31236,48.4,76.7,39.5,57.94,0.869,1.0,0.953,3,"['FAST', 'GIKI', 'UET']",Yes,FAST,Engineering,GB,6.0
ST31237,53.5,74.9,29.5,59.4,0.867,0.894,1.0,2,"['FAST', 'COMSATS', 'GIKI']",Yes,COMSATS,CS,GB,6.0
ST31238,48.5,63.4,28.1,50.38,1.0,0.987,1.0,3,"['UET', 'GIKI', 'FAST']",Yes,FAST,Engineering,KPK,6.0
ST31239,42.8,70.0,25.3,45.32,1.0,1.0,0.988,3,['COMSATS'],Yes,COMSATS,Business,KPK,6.0
ST31240,29.1,82.1,31.0,55.98,0.886,1.0,1.0,3,"['FAST', 'COMSATS', 'GIKI']",Yes,COMSATS,CS,GB,6.0
ST31241,43.0,88.8,16.8,56.08,0.988,1.0,1.0,2,"['GIKI', 'FAST', 'UET']",Yes,FAST,Engineering,KPK,6.0
ST31242,36.3,96.9,29.9,65.32,1.0,1.0,1.0,3,"['COMSATS', 'GIKI', 'FAST']",Yes,COMSATS,CS,Balochistan,6.0
ST31243,41.4,88.9,27.4,62.35,0.991,1.0,0.994,1,"['FAST', 'COMSATS', 'GIKI']",Yes,FAST,CS,Punjab,6.0
ST31244,36.0,91.6,27.7,56.58,1.0,1.0,1.0,2,"['GIKI', 'FAST', 'UET']",Yes,GIKI,Engineering,Sindh,7.8
ST31245,55.3,77.4,35.7,60.22,0.967,0.892,0.872,1,"['FAST', 'UET', 'GIKI']",Yes,FAST,Engineering,Sindh,6.0
ST31246,40.3,80.7,33.1,55.02,0.899,1.0,0.858,3,"['FAST', 'UET', 'GIKI']",Yes,UET,Engineering,Sindh,6.5
ST31247,32.8,38.0,30.3,33.62,0.911,1.0,0.979,2,['COMSATS'],Yes,COMSATS,Business,Sindh,6.0
ST31248,36.0,52.6,25.5,37.61,0.959,1.0,1.0,1,['COMSATS'],Yes,COMSATS,Business,KPK,6.0
ST31249,43.3,78.5,35.4,59.32,0.928,1.0,0.925,3,"['FAST', 'GIKI', 'COMSATS']",Yes,FAST,CS,Sindh,6.0
ST31250,38.2,98.0,23.2,65.1,0.968,1.0,0.992,3,"['FAST', 'GIKI', 'COMSATS']",Yes,FAST,CS,Punjab,6.0
ST31251,40.0,91.9,17.6,61.47,1.0,0.978,0.89,1,"['FAST', 'COMSATS', 'GIKI']",Yes,FAST,CS,GB,6.0
ST31252,33.6,84.9,28.6,58.25,0.846,1.0,1.0,2,"['FAST', 'GIKI', 'COMSATS']",Yes,FAST,CS,KPK,6.0
ST31253,41.0,72.7,33.9,55.43,0.968,1.0,0.945,1,"['COMSATS', 'GIKI', 'FAST']",Yes,COMSATS,CS,KPK,6.0
ST31254,56.0,79.9,17.0,57.76,1.0,1.0,0.969,3,"['UET', 'GIKI', 'FAST']",Yes,UET,Engineering,Sindh,6.5
ST31255,24.8,99.8,35.0,64.34,0.95,1.0,0.824,3,"['FAST', 'COMSATS', 'GIKI']",Yes,FAST,CS,KPK,6.0
ST31256,43.9,93.6,27.1,65.39,0.915,0.975,0.963,3,"['COMSATS', 'GIKI', 'FAST']",Yes,GIKI,CS,Sindh,7.8
ST31257,36.8,83.8,28.9,58.72,1.0,0.972,1.0,3,"['GIKI', 'FAST', 'COMSATS']",Yes,GIKI,CS,Punjab,7.8
ST31258,38.1,54.7,19.4,41.0,0.774,0.846,0.924,1,"['UET', 'GIKI', 'FAST']",Yes,UET,Engineering,KPK,6.5
ST31259,38.3,87.6,22.6,59.81,0.964,1.0,0.929,3,"['COMSATS', 'FAST', 'GIKI']",Yes,COMSATS,CS,Sindh,6.0
ST31260,56.8,100.0,17.5,66.22,1.0,0.966,0.943,3,"['GIKI', 'UET', 'FAST']",Yes,GIKI,Engineering,Sindh,7.8
ST31261,57.9,88.1,30.0,67.42,0.983,1.0,0.988,3,"['FAST', 'GIKI', 'COMSATS']",Yes,FAST,CS,Punjab,6.0
ST31262,34.6,86.8,34.0,55.36,1.0,0.906,0.928,3,"['FAST', 'UET', 'GIKI']",Yes,FAST,Engineering,Punjab,6.0
ST31263,45.7,43.7,23.4,36.08,0.832,0.806,1.0,3,['COMSATS'],Yes,COMSATS,Business,Balochistan,6.0
ST31264,24.3,94.6,16.5,57.89,0.74,0.881,1.0,3,"['COMSATS', 'FAST', 'GIKI']",Yes,COMSATS,CS,GB,6.0
ST31265,54.2,88.6,21.3,61.38,0.907,1.0,0.846,1,"['GIKI', 'FAST', 'UET']",Yes,GIKI,Engineering,GB,7.8
ST31266,43.0,80.3,22.4,57.53,0.987,1.0,1.0,1,"['FAST', 'COMSATS', 'GIKI']",Yes,FAST,CS,Sindh,6.0
ST31267,46.1,74.2,16.4,51.4,0.94,1.0,1.0,1,"['GIKI', 'UET', 'FAST']",Yes,GIKI,Engineering,Punjab,7.8
ST31268,38.3,69.5,35.0,47.9,1.0,0.986,0.986,3,['COMSATS'],Yes,COMSATS,Business,Punjab,6.0
ST31269,41.2,87.9,15.5,54.74,0.971,0.986,1.0,1,"['UET', 'FAST', 'GIKI']",Yes,UET,Engineering,KPK,6.5
ST31270,54.3,94.6,29.6,69.51,1.0,0.902,0.979,3,"['FAST', 'GIKI', 'COMSATS']",Yes,FAST,CS,Punjab,6.0
ST31271,55.5,84.7,29.8,62.04,1.0,0.928,0.758,3,"['GIKI', 'UET', 'FAST']",Yes,GIKI,Engineering,GB,7.8
ST31272,53.9,90.7,28.8,63.6,1.0,0.985,1.0,3,"['FAST', 'GIKI', 'UET']",Yes,FAST,Engineering,GB,6.0
ST31273,27.9,65.2,36.1,44.24,0.885,0.945,0.983,2,['COMSATS'],Yes,COMSATS,Business,Sindh,6.0
ST31274,49.0,79.7,21.4,58.83,0.896,0.884,1.0,3,"['COMSATS', 'GIKI', 'FAST']",Yes,COMSATS,CS,GB,6.0
ST31275,41.5,53.0,34.5,42.72,1.0,0.802,0.935,1,['COMSATS'],Yes,COMSATS,Business,Sindh,6.0
ST31276,23.1,89.7,39.0,59.58,0.978,0.957,0.983,3,"['GIKI', 'FAST', 'COMSATS']",Yes,GIKI,CS,Punjab,7.8
ST31277,21.9,52.4,32.7,36.89,0.798,1.0,1.0,2,['COMSATS'],Yes,COMSATS,Business,GB,6.0
ST31278,34.7,93.4,20.6,61.23,1.0,0.904,1.0,1,"['FAST', 'GIKI', 'COMSATS']",Yes,FAST,CS,Balochistan,6.0
ST31279,42.5,75.6,31.1,53.46,1.0,0.96,0.944,3,"['UET', 'FAST', 'GIKI']",Yes,FAST,Engineering,KPK,6.0
ST31280,40.3,80.8,28.9,54.22,0.982,1.0,0.907,2,"['UET', 'FAST', 'GIKI']",Yes,UET,Engineering,Balochistan,6.5
ST31281,45.0,87.7,22.2,61.79,1.0,1.0,0.892,1,"['FAST', 'COMSATS', 'GIKI']",Yes,COMSATS,CS,Sindh,6.0
ST31282,37.3,92.6,30.9,63.67,1.0,1.0,1.0,2,"['COMSATS', 'FAST', 'GIKI']",Yes,COMSATS,CS,Sindh,6.0
ST31283,24.6,89.4,28.8,57.84,0.971,1.0,1.0,3,"['GIKI', 'FAST', 'COMSATS']",Yes,GIKI,CS,Sindh,7.8
ST31284,49.9,80.7,16.9,55.62,0.858,1.0,0.752,2,"['FAST', 'GIKI', 'UET']",Yes,GIKI,Engineering,GB,7.8
ST31285,43.3,59.2,18.4,44.68,0.857,1.0,0.911,1,"['UET', 'FAST', 'GIKI']",Yes,UET,Engineering,KPK,6.5
ST31286,52.7,91.9,38.0,69.36,1.0,0.972,1.0,3,"['GIKI', 'COMSATS', 'FAST']",Yes,GIKI,CS,Sindh,7.8
ST31287,43.2,82.3,35.5,61.21,1.0,1.0,0.874,2,"['FAST', 'COMSATS', 'GIKI']",Yes,FAST,CS,GB,6.0
ST31288,40.8,88.5,34.3,63.35,0.94,0.993,0.994,1,"['COMSATS', 'GIKI', 'FAST']",Yes,GIKI,CS,Balochistan,7.8
ST31289,33.5,73.7,31.1,49.1,1.0,0.947,0.976,3,"['UET', 'FAST', 'GIKI']",Yes,GIKI,Engineering,Punjab,7.8
ST31290,54.6,74.4,30.9,57.78,0.991,0.963,1.0,3,"['GIKI', 'UET', 'FAST']",Yes,GIKI,Engineering,Punjab,7.8
ST31291,59.2,73.6,26.9,59.94,0.953,0.976,0.945,2,"['GIKI', 'COMSATS', 'FAST']",Yes,GIKI,CS,Balochistan,7.8
ST31292,50.7,69.0,23.8,52.64,0.949,1.0,1.0,1,"['FAST', 'UET', 'GIKI']",Yes,FAST,Engineering,GB,6.0
ST31293,31.3,65.3,39.9,46.64,1.0,0.893,1.0,3,['COMSATS'],Yes,COMSATS,Business,KPK,6.0
ST31294,58.4,72.3,32.4,58.76,0.881,0.944,0.999,3,"['GIKI', 'UET', 'FAST']",Yes,UET,Engineering,KPK,6.5
ST31295,41.9,89.5,21.0,56.76,0.974,0.897,1.0,2,"['FAST', 'GIKI', 'UET']",Yes,GIKI,Engineering,GB,7.8
ST31296,41.7,78.0,33.1,58.13,1.0,1.0,0.913,1,"['COMSATS', 'FAST', 'GIKI']",Yes,FAST,CS,KPK,6.0
